Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
644.5,3191,"55,1","9,93","8,24","3,57",2021-10-01 11:50:15,T-Centralen,2021-10-01,DiSC,20211001-2
654.5,3017,57,"9,75","8,18","3,42",2021-10-01 11:50:25,T-Centralen,2021-10-01,DiSC,20211001-2
664.5,3086,"55,5","9,67","8,04","3,46",2021-10-01 11:50:35,T-Centralen,2021-10-01,DiSC,20211001-2
674.5,4664,"48,9","12,71","10,1","5,01",2021-10-01 11:50:45,T-Centralen,2021-10-01,DiSC,20211001-2
684.5,4812,"49,5","13,29","10,61","5,19",2021-10-01 11:50:55,T-Centralen,2021-10-01,DiSC,20211001-2
694.5,4920,"48,9","13,39","10,64","5,29",2021-10-01 11:51:05,T-Centralen,2021-10-01,DiSC,20211001-2
704.5,5751,"43,5","13,75","10,41","5,94",2021-10-01 11:51:15,T-Centralen,2021-10-01,DiSC,20211001-2
714.5,4698,"49,6","13,01","10,4","5,08",2021-10-01 11:51:25,T-Centralen,2021-10-01,DiSC,20211001-2
724.5,4048,"52,3","11,88","9,68","4,45",2021-10-01 11:51:35,T-Centralen,2021-10-01,DiSC,20211001-2
734.5,4436,"50,1","12,41","9,96","4,81",2021-10-01 11:51:45,T-Centralen,2021-10-01,DiSC,20211001-2
744.5,3954,"52,2","11,59","9,44","4,35",2021-10-01 11:51:55,T-Centralen,2021-10-01,DiSC,20211001-2
754.5,3263,"55,3","10,2","8,48","3,66",2021-10-01 11:52:05,T-Centralen,2021-10-01,DiSC,20211001-2
764.5,3054,56,"9,68","8,08","3,44",2021-10-01 11:52:15,T-Centralen,2021-10-01,DiSC,20211001-2
774.5,3722,"51,7","10,78","8,75","4,08",2021-10-01 11:52:25,T-Centralen,2021-10-01,DiSC,20211001-2
784.5,3860,"51,3","11,1","8,98","4,22",2021-10-01 11:52:35,T-Centralen,2021-10-01,DiSC,20211001-2
1174.5,3182,"46,1","8,12","6,31","3,35",2021-10-07 16:22:41,Gamla Stan,2021-10-07,DiSC,20211007-4
1184.5,3188,"46,6","8,23","6,42","3,37",2021-10-07 16:22:51,Gamla Stan,2021-10-07,DiSC,20211007-4
1194.5,3413,"44,3","8,33","6,37","3,55",2021-10-07 16:23:01,Gamla Stan,2021-10-07,DiSC,20211007-4
1204.5,3201,"46,5","8,25","6,43","3,38",2021-10-07 16:23:11,Gamla Stan,2021-10-07,DiSC,20211007-4
1214.5,3145,"46,2","8,04","6,25","3,32",2021-10-07 16:23:21,Gamla Stan,2021-10-07,DiSC,20211007-4
1224.5,2963,"47,4","7,81","6,13","3,15",2021-10-07 16:23:31,Gamla Stan,2021-10-07,DiSC,20211007-4
1234.5,2916,"48,1","7,8","6,16","3,12",2021-10-07 16:23:41,Gamla Stan,2021-10-07,DiSC,20211007-4
1244.5,2801,"49,3","7,71","6,15","3,02",2021-10-07 16:23:51,Gamla Stan,2021-10-07,DiSC,20211007-4
1254.5,2805,"49,2","7,69","6,13","3,02",2021-10-07 16:24:01,Gamla Stan,2021-10-07,DiSC,20211007-4
1264.5,2843,"49,2","7,8","6,22","3,06",2021-10-07 16:24:11,Gamla Stan,2021-10-07,DiSC,20211007-4
1274.5,2899,"48,7","7,86","6,24","3,11",2021-10-07 16:24:21,Gamla Stan,2021-10-07,DiSC,20211007-4
2214.5,3926,"51,7","11,38","9,24","4,3",2021-10-07 16:40:01,Gullmarsplan,2021-10-07,DiSC,20211007-4
2224.5,3603,53,"10,74","8,79","3,98",2021-10-07 16:40:11,Gullmarsplan,2021-10-07,DiSC,20211007-4
2234.5,3529,"52,1","10,32","8,4","3,88",2021-10-07 16:40:21,Gullmarsplan,2021-10-07,DiSC,20211007-4
2244.5,4265,"50,1","11,92","9,56","4,62",2021-10-07 16:40:31,Gullmarsplan,2021-10-07,DiSC,20211007-4
2254.5,4492,"52,7","13,3","10,86","4,95",2021-10-07 16:40:41,Gullmarsplan,2021-10-07,DiSC,20211007-4
2264.5,4504,52,"13,13","10,67","4,94",2021-10-07 16:40:51,Gullmarsplan,2021-10-07,DiSC,20211007-4
2274.5,5403,"48,3","14,53","11,49","5,79",2021-10-07 16:41:01,Gullmarsplan,2021-10-07,DiSC,20211007-4
624.5,2532,"60,1","8,67","7,4","2,92",2021-10-07 16:13:31,Hötorget,2021-10-07,DiSC,20211007-4
634.5,2478,"62,1","8,81","7,59","2,89",2021-10-07 16:13:41,Hötorget,2021-10-07,DiSC,20211007-4
644.5,2604,"61,7","9,18","7,89","3,03",2021-10-07 16:13:51,Hötorget,2021-10-07,DiSC,20211007-4
654.5,2414,"65,9","9,15","8,01","2,88",2021-10-07 16:14:01,Hötorget,2021-10-07,DiSC,20211007-4
664.5,2470,"64,9","9,21","8,03","2,93",2021-10-07 16:14:11,Hötorget,2021-10-07,DiSC,20211007-4
674.5,2482,"62,3","8,85","7,63","2,9",2021-10-07 16:14:21,Hötorget,2021-10-07,DiSC,20211007-4
684.5,2588,"61,9","9,17","7,89","3,02",2021-10-07 16:14:31,Hötorget,2021-10-07,DiSC,20211007-4
694.5,2537,"62,9","9,14","7,9","2,97",2021-10-07 16:14:41,Hötorget,2021-10-07,DiSC,20211007-4
704.5,2614,"61,9","9,25","7,96","3,05",2021-10-07 16:14:51,Hötorget,2021-10-07,DiSC,20211007-4
714.5,2651,"62,5","9,49","8,19","3,1",2021-10-07 16:15:01,Hötorget,2021-10-07,DiSC,20211007-4
724.5,2691,"61,9","9,52","8,19","3,13",2021-10-07 16:15:11,Hötorget,2021-10-07,DiSC,20211007-4
734.5,3232,"54,3","9,9","8,18","3,6",2021-10-07 16:15:21,Hötorget,2021-10-07,DiSC,20211007-4
1654.5,4694,"61,9","16,6","14,27","5,47",2021-10-07 16:30:41,Medborgarplatsen,2021-10-07,DiSC,20211007-4
1664.5,4588,"61,7","16,18","13,91","5,34",2021-10-07 16:30:51,Medborgarplatsen,2021-10-07,DiSC,20211007-4
1674.5,4795,"61,2","16,75","14,35","5,56",2021-10-07 16:31:01,Medborgarplatsen,2021-10-07,DiSC,20211007-4
1684.5,5072,"58,9","16,98","14,39","5,8",2021-10-07 16:31:11,Medborgarplatsen,2021-10-07,DiSC,20211007-4
1694.5,5002,"59,3","16,88","14,33","5,74",2021-10-07 16:31:21,Medborgarplatsen,2021-10-07,DiSC,20211007-4
1704.5,5117,"58,3","16,95","14,32","5,84",2021-10-07 16:31:31,Medborgarplatsen,2021-10-07,DiSC,20211007-4
1714.5,5008,"58,6","16,69","14,12","5,72",2021-10-07 16:31:41,Medborgarplatsen,2021-10-07,DiSC,20211007-4
1724.5,4993,"60,2","17,14","14,62","5,76",2021-10-07 16:31:51,Medborgarplatsen,2021-10-07,DiSC,20211007-4
1734.5,4744,"61,6","16,71","14,35","5,52",2021-10-07 16:32:01,Medborgarplatsen,2021-10-07,DiSC,20211007-4
1744.5,4869,"60,8","16,89","14,45","5,64",2021-10-07 16:32:11,Medborgarplatsen,2021-10-07,DiSC,20211007-4
414.5,3238,"58,8","10,82","9,17","3,7",2021-10-07 16:10:01,Rådmansgatan,2021-10-07,DiSC,20211007-4
424.5,3496,"57,7","11,45","9,64","3,97",2021-10-07 16:10:11,Rådmansgatan,2021-10-07,DiSC,20211007-4
434.5,3105,"64,6","11,51","10,02","3,67",2021-10-07 16:10:21,Rådmansgatan,2021-10-07,DiSC,20211007-4
444.5,3455,"57,8","11,33","9,55","3,93",2021-10-07 16:10:31,Rådmansgatan,2021-10-07,DiSC,20211007-4
454.5,3163,"60,3","10,87","9,28","3,65",2021-10-07 16:10:41,Rådmansgatan,2021-10-07,DiSC,20211007-4
464.5,3510,"56,3","11,18","9,34","3,96",2021-10-07 16:10:51,Rådmansgatan,2021-10-07,DiSC,20211007-4
474.5,3632,"59,2","12,23","10,38","4,17",2021-10-07 16:11:01,Rådmansgatan,2021-10-07,DiSC,20211007-4
1894.5,7496,"55,5","23,5","19,53","8,41",2021-10-07 16:34:41,Skanstull,2021-10-07,DiSC,20211007-4
1904.5,8053,"53,5","24,22","19,87","8,92",2021-10-07 16:34:51,Skanstull,2021-10-07,DiSC,20211007-4
1914.5,8364,"55,5","26,24","21,8","9,38",2021-10-07 16:35:01,Skanstull,2021-10-07,DiSC,20211007-4
1924.5,7488,"57,8","24,56","20,68","8,51",2021-10-07 16:35:11,Skanstull,2021-10-07,DiSC,20211007-4
1934.5,7783,"53,9","23,63","19,45","8,64",2021-10-07 16:35:21,Skanstull,2021-10-07,DiSC,20211007-4
1944.5,7590,"54,5","23,33","19,27","8,46",2021-10-07 16:35:31,Skanstull,2021-10-07,DiSC,20211007-4
1954.5,7381,"53,8","22,37","18,4","8,19",2021-10-07 16:35:41,Skanstull,2021-10-07,DiSC,20211007-4
1964.5,7495,"54,1","22,83","18,81","8,33",2021-10-07 16:35:51,Skanstull,2021-10-07,DiSC,20211007-4
1974.5,7582,"53,8","22,95","18,87","8,41",2021-10-07 16:36:01,Skanstull,2021-10-07,DiSC,20211007-4
1984.5,7194,"55,1","22,37","18,54","8,05",2021-10-07 16:36:11,Skanstull,2021-10-07,DiSC,20211007-4
1994.5,7249,"55,4","22,66","18,81","8,12",2021-10-07 16:36:21,Skanstull,2021-10-07,DiSC,20211007-4
2004.5,7694,"55,3","24,02","19,94","8,62",2021-10-07 16:36:31,Skanstull,2021-10-07,DiSC,20211007-4
2014.5,7764,"56,2","24,69","20,6","8,74",2021-10-07 16:36:41,Skanstull,2021-10-07,DiSC,20211007-4
2024.5,7820,56,"24,78","20,65","8,8",2021-10-07 16:36:51,Skanstull,2021-10-07,DiSC,20211007-4
2034.5,7517,"57,1","24,31","20,39","8,51",2021-10-07 16:37:01,Skanstull,2021-10-07,DiSC,20211007-4
1424.5,4758,"44,7","11,72","8,98","4,96",2021-10-07 16:26:51,Slussen,2021-10-07,DiSC,20211007-4
1434.5,5030,"42,7","11,78","8,86","5,16",2021-10-07 16:27:01,Slussen,2021-10-07,DiSC,20211007-4
1444.5,4919,"44,4","12,03","9,19","5,12",2021-10-07 16:27:11,Slussen,2021-10-07,DiSC,20211007-4
1454.5,4995,"44,6","12,29","9,41","5,21",2021-10-07 16:27:21,Slussen,2021-10-07,DiSC,20211007-4
1464.5,4701,"46,7","12,17","9,5","4,98",2021-10-07 16:27:31,Slussen,2021-10-07,DiSC,20211007-4
1474.5,4984,"45,9","12,66","9,81","5,25",2021-10-07 16:27:41,Slussen,2021-10-07,DiSC,20211007-4
1484.5,5946,"40,7","13,22","9,73",6,2021-10-07 16:27:51,Slussen,2021-10-07,DiSC,20211007-4
1494.5,6015,"40,4","13,26","9,72","6,05",2021-10-07 16:28:01,Slussen,2021-10-07,DiSC,20211007-4
894.5,2358,"60,7","8,17","6,99","2,73",2021-10-07 16:18:01,T-Centralen,2021-10-07,DiSC,20211007-4
904.5,2367,"59,8","8,06","6,86","2,72",2021-10-07 16:18:11,T-Centralen,2021-10-07,DiSC,20211007-4
914.5,2545,"56,4","8,13","6,8","2,87",2021-10-07 16:18:21,T-Centralen,2021-10-07,DiSC,20211007-4
924.5,2679,55,"8,31","6,89",3,2021-10-07 16:18:31,T-Centralen,2021-10-07,DiSC,20211007-4
934.5,2954,"53,4","8,87","7,29","3,27",2021-10-07 16:18:41,T-Centralen,2021-10-07,DiSC,20211007-4
944.5,3109,"51,8","9,02","7,33","3,41",2021-10-07 16:18:51,T-Centralen,2021-10-07,DiSC,20211007-4
954.5,3189,"51,2","9,13","7,38","3,48",2021-10-07 16:19:01,T-Centralen,2021-10-07,DiSC,20211007-4
964.5,3117,"51,5","8,99","7,28","3,41",2021-10-07 16:19:11,T-Centralen,2021-10-07,DiSC,20211007-4
974.5,2838,"55,6","8,92","7,43","3,19",2021-10-07 16:19:21,T-Centralen,2021-10-07,DiSC,20211007-4
984.5,2823,"56,5","9,02","7,54","3,19",2021-10-07 16:19:31,T-Centralen,2021-10-07,DiSC,20211007-4
994.5,2855,"54,3","8,74","7,22","3,18",2021-10-07 16:19:41,T-Centralen,2021-10-07,DiSC,20211007-4
684.5,2734,"54,5","8,4","6,94","3,05",2021-10-07 07:54:07,Alvik,2021-10-07,DiSC,20211007-1
694.5,2773,"54,9","8,59","7,12","3,1",2021-10-07 07:54:17,Alvik,2021-10-07,DiSC,20211007-1
704.5,2655,"56,5","8,49","7,1",3,2021-10-07 07:54:27,Alvik,2021-10-07,DiSC,20211007-1
714.5,2488,"58,2","8,23","6,95","2,84",2021-10-07 07:54:37,Alvik,2021-10-07,DiSC,20211007-1
724.5,2610,"56,7","8,38","7,02","2,95",2021-10-07 07:54:47,Alvik,2021-10-07,DiSC,20211007-1
734.5,3078,"51,2","8,83","7,14","3,36",2021-10-07 07:54:57,Alvik,2021-10-07,DiSC,20211007-1
744.5,2578,"58,7","8,6","7,28","2,95",2021-10-07 07:55:07,Alvik,2021-10-07,DiSC,20211007-1
754.5,2760,58,"9,09","7,67","3,14",2021-10-07 07:55:17,Alvik,2021-10-07,DiSC,20211007-1
1454.5,2413,61,"8,41","7,2","2,8",2021-10-07 08:06:57,Fridhemsplan,2021-10-07,DiSC,20211007-1
1464.5,2564,"59,5","8,69","7,39","2,95",2021-10-07 08:07:07,Fridhemsplan,2021-10-07,DiSC,20211007-1
1474.5,2708,"58,4","8,99","7,6","3,09",2021-10-07 08:07:17,Fridhemsplan,2021-10-07,DiSC,20211007-1
1484.5,3100,"54,7","9,56","7,91","3,46",2021-10-07 08:07:27,Fridhemsplan,2021-10-07,DiSC,20211007-1
1494.5,2554,"60,9","8,88","7,61","2,96",2021-10-07 08:07:37,Fridhemsplan,2021-10-07,DiSC,20211007-1
1504.5,2450,"60,7","8,48","7,25","2,83",2021-10-07 08:07:47,Fridhemsplan,2021-10-07,DiSC,20211007-1
1514.5,2332,"61,9","8,25","7,09","2,72",2021-10-07 08:07:57,Fridhemsplan,2021-10-07,DiSC,20211007-1
1524.5,2474,"59,7","8,41","7,16","2,85",2021-10-07 08:08:07,Fridhemsplan,2021-10-07,DiSC,20211007-1
1534.5,2468,"60,4","8,49","7,25","2,85",2021-10-07 08:08:17,Fridhemsplan,2021-10-07,DiSC,20211007-1
1544.5,2402,61,"8,36","7,17","2,78",2021-10-07 08:08:27,Fridhemsplan,2021-10-07,DiSC,20211007-1
1554.5,2492,"59,7","8,47","7,21","2,87",2021-10-07 08:08:37,Fridhemsplan,2021-10-07,DiSC,20211007-1
1564.5,2438,"60,6","8,43","7,21","2,82",2021-10-07 08:08:47,Fridhemsplan,2021-10-07,DiSC,20211007-1
1574.5,2613,"58,3","8,64","7,3","2,98",2021-10-07 08:08:57,Fridhemsplan,2021-10-07,DiSC,20211007-1
1584.5,2545,"59,7","8,64","7,36","2,93",2021-10-07 08:09:07,Fridhemsplan,2021-10-07,DiSC,20211007-1
1594.5,2519,"59,7","8,56","7,28","2,9",2021-10-07 08:09:17,Fridhemsplan,2021-10-07,DiSC,20211007-1
1604.5,2392,"62,1","8,5","7,32","2,79",2021-10-07 08:09:27,Fridhemsplan,2021-10-07,DiSC,20211007-1
1614.5,2665,57,"8,6","7,22","3,02",2021-10-07 08:09:37,Fridhemsplan,2021-10-07,DiSC,20211007-1
1624.5,2418,"62,8","8,7","7,52","2,83",2021-10-07 08:09:47,Fridhemsplan,2021-10-07,DiSC,20211007-1
984.5,6986,"33,1","12,35","8,19","6,5",2021-10-07 07:59:07,Kristineberg,2021-10-07,DiSC,20211007-1
994.5,11187,"25,7","14,95","8,52","9,26",2021-10-07 07:59:17,Kristineberg,2021-10-07,DiSC,20211007-1
1004.5,8771,"29,2","13,5","8,33","7,73",2021-10-07 07:59:27,Kristineberg,2021-10-07,DiSC,20211007-1
1014.5,6893,"32,6","11,96","7,86","6,37",2021-10-07 07:59:37,Kristineberg,2021-10-07,DiSC,20211007-1
1024.5,5298,"37,6","10,78","7,63","5,19",2021-10-07 07:59:47,Kristineberg,2021-10-07,DiSC,20211007-1
1034.5,4855,"39,1","10,33","7,46","4,83",2021-10-07 07:59:57,Kristineberg,2021-10-07,DiSC,20211007-1
1044.5,4373,"41,3","9,87","7,31","4,44",2021-10-07 08:00:07,Kristineberg,2021-10-07,DiSC,20211007-1
1054.5,3612,"46,7","9,35","7,3","3,82",2021-10-07 08:00:17,Kristineberg,2021-10-07,DiSC,20211007-1
1064.5,4351,42,"10,01","7,47","4,44",2021-10-07 08:00:27,Kristineberg,2021-10-07,DiSC,20211007-1
1074.5,4786,"39,8","10,37","7,54","4,79",2021-10-07 08:00:37,Kristineberg,2021-10-07,DiSC,20211007-1
1994.5,3284,"58,8","10,97","9,3","3,76",2021-10-07 08:15:57,Odenplan,2021-10-07,DiSC,20211007-1
2004.5,3308,"58,5",11,"9,3","3,78",2021-10-07 08:16:07,Odenplan,2021-10-07,DiSC,20211007-1
2014.5,3143,"61,9","11,13","9,57","3,66",2021-10-07 08:16:17,Odenplan,2021-10-07,DiSC,20211007-1
2024.5,3147,62,"11,15","9,6","3,67",2021-10-07 08:16:27,Odenplan,2021-10-07,DiSC,20211007-1
2034.5,3082,"62,4","11,01","9,5","3,6",2021-10-07 08:16:37,Odenplan,2021-10-07,DiSC,20211007-1
2044.5,3143,"61,5","11,03","9,47","3,65",2021-10-07 08:16:47,Odenplan,2021-10-07,DiSC,20211007-1
1784.5,2736,"63,7","9,99","8,67","3,22",2021-10-07 08:12:27,St Eriksplan,2021-10-07,DiSC,20211007-1
1794.5,2723,"64,3","10,05","8,74","3,22",2021-10-07 08:12:37,St Eriksplan,2021-10-07,DiSC,20211007-1
1804.5,3072,"58,4","10,2","8,62","3,51",2021-10-07 08:12:47,St Eriksplan,2021-10-07,DiSC,20211007-1
1814.5,2815,"61,7","9,93","8,53","3,28",2021-10-07 08:12:57,St Eriksplan,2021-10-07,DiSC,20211007-1
1824.5,3211,"55,7","10,11","8,42","3,61",2021-10-07 08:13:07,St Eriksplan,2021-10-07,DiSC,20211007-1
1834.5,2825,"60,9","9,81","8,4","3,27",2021-10-07 08:13:17,St Eriksplan,2021-10-07,DiSC,20211007-1
1844.5,2627,"63,6","9,58","8,3","3,09",2021-10-07 08:13:27,St Eriksplan,2021-10-07,DiSC,20211007-1
1204.5,3939,"47,1","10,29","8,06","4,18",2021-10-07 08:02:47,Thorildsplan,2021-10-07,DiSC,20211007-1
1214.5,3699,"48,2","9,92","7,84","3,96",2021-10-07 08:02:57,Thorildsplan,2021-10-07,DiSC,20211007-1
1224.5,3564,"49,3","9,8","7,81","3,84",2021-10-07 08:03:07,Thorildsplan,2021-10-07,DiSC,20211007-1
1234.5,3553,"48,9","9,67","7,69","3,82",2021-10-07 08:03:17,Thorildsplan,2021-10-07,DiSC,20211007-1
1244.5,3610,"48,2","9,68","7,66","3,86",2021-10-07 08:03:27,Thorildsplan,2021-10-07,DiSC,20211007-1
1254.5,3798,"47,1","9,92","7,77","4,03",2021-10-07 08:03:37,Thorildsplan,2021-10-07,DiSC,20211007-1
1264.5,3752,"47,9","9,99","7,88","4,01",2021-10-07 08:03:47,Thorildsplan,2021-10-07,DiSC,20211007-1
1274.5,3945,"46,6","10,19","7,94","4,17",2021-10-07 08:03:57,Thorildsplan,2021-10-07,DiSC,20211007-1
1284.5,3969,"46,9","10,32","8,07","4,21",2021-10-07 08:04:07,Thorildsplan,2021-10-07,DiSC,20211007-1
1294.5,3928,"47,3","10,3","8,08","4,17",2021-10-07 08:04:17,Thorildsplan,2021-10-07,DiSC,20211007-1
2064.5,3009,"44,5","7,38","5,65","3,13",2021-09-28 10:41:33,Alvik,2021-09-28,DiSC,20210928-1
2074.5,2972,"44,5","7,29","5,58","3,1",2021-09-28 10:41:43,Alvik,2021-09-28,DiSC,20210928-1
2084.5,2873,"45,5","7,23","5,59","3,02",2021-09-28 10:41:53,Alvik,2021-09-28,DiSC,20210928-1
2094.5,2765,"45,9","7,03","5,45","2,91",2021-09-28 10:42:03,Alvik,2021-09-28,DiSC,20210928-1
2104.5,3012,"43,2","7,14","5,4","3,1",2021-09-28 10:42:13,Alvik,2021-09-28,DiSC,20210928-1
2114.5,2918,"44,8","7,21","5,53","3,05",2021-09-28 10:42:23,Alvik,2021-09-28,DiSC,20210928-1
2124.5,2804,"45,9","7,12","5,52","2,95",2021-09-28 10:42:33,Alvik,2021-09-28,DiSC,20210928-1
2134.5,2967,"44,5","7,27","5,56","3,09",2021-09-28 10:42:43,Alvik,2021-09-28,DiSC,20210928-1
2144.5,2765,"46,2","7,07","5,5","2,92",2021-09-28 10:42:53,Alvik,2021-09-28,DiSC,20210928-1
2154.5,2740,"46,6","7,08","5,52","2,9",2021-09-28 10:43:03,Alvik,2021-09-28,DiSC,20210928-1
2164.5,2519,"49,4","6,94","5,54","2,72",2021-09-28 10:43:13,Alvik,2021-09-28,DiSC,20210928-1
2174.5,2428,"49,7","6,74","5,4","2,63",2021-09-28 10:43:23,Alvik,2021-09-28,DiSC,20210928-1
2184.5,2652,"47,3","6,97","5,47","2,82",2021-09-28 10:43:33,Alvik,2021-09-28,DiSC,20210928-1
2194.5,2485,"49,8","6,91","5,53","2,69",2021-09-28 10:43:43,Alvik,2021-09-28,DiSC,20210928-1
2204.5,2399,"50,4","6,76","5,44","2,61",2021-09-28 10:43:53,Alvik,2021-09-28,DiSC,20210928-1
2214.5,2482,"49,3","6,81","5,43","2,68",2021-09-28 10:44:03,Alvik,2021-09-28,DiSC,20210928-1
2224.5,2673,"47,7","7,08","5,58","2,85",2021-09-28 10:44:13,Alvik,2021-09-28,DiSC,20210928-1
2234.5,2695,"47,9","7,17","5,65","2,88",2021-09-28 10:44:23,Alvik,2021-09-28,DiSC,20210928-1
2994.5,2228,"59,3","7,52","6,39","2,56",2021-09-28 10:57:03,Fridhemsplan,2021-09-28,DiSC,20210928-1
3004.5,2176,"58,4","7,22","6,11","2,48",2021-09-28 10:57:13,Fridhemsplan,2021-09-28,DiSC,20210928-1
3014.5,2274,"56,1","7,21","6,02","2,56",2021-09-28 10:57:23,Fridhemsplan,2021-09-28,DiSC,20210928-1
3024.5,2165,"58,2","7,15","6,04","2,47",2021-09-28 10:57:33,Fridhemsplan,2021-09-28,DiSC,20210928-1
3034.5,2331,"53,1","6,95","5,7","2,58",2021-09-28 10:57:43,Fridhemsplan,2021-09-28,DiSC,20210928-1
3044.5,2598,"50,5","7,33","5,9","2,82",2021-09-28 10:57:53,Fridhemsplan,2021-09-28,DiSC,20210928-1
3054.5,2131,"58,3","7,06","5,97","2,43",2021-09-28 10:58:03,Fridhemsplan,2021-09-28,DiSC,20210928-1
3064.5,2346,"55,4","7,35","6,11","2,63",2021-09-28 10:58:13,Fridhemsplan,2021-09-28,DiSC,20210928-1
3074.5,2197,"58,1","7,24","6,11","2,5",2021-09-28 10:58:23,Fridhemsplan,2021-09-28,DiSC,20210928-1
3084.5,2180,"57,9","7,17","6,05","2,48",2021-09-28 10:58:33,Fridhemsplan,2021-09-28,DiSC,20210928-1
3094.5,2346,"54,8","7,25","6,01","2,62",2021-09-28 10:58:43,Fridhemsplan,2021-09-28,DiSC,20210928-1
3104.5,2376,"55,2","7,41","6,15","2,66",2021-09-28 10:58:53,Fridhemsplan,2021-09-28,DiSC,20210928-1
3114.5,2141,"58,5","7,11","6,02","2,45",2021-09-28 10:59:03,Fridhemsplan,2021-09-28,DiSC,20210928-1
3124.5,2383,"56,2","7,58","6,34","2,69",2021-09-28 10:59:13,Fridhemsplan,2021-09-28,DiSC,20210928-1
2424.5,3581,"46,6","9,25","7,22","3,79",2021-09-28 10:47:33,Kristineberg,2021-09-28,DiSC,20210928-1
2434.5,11148,"58,1","36,8",31,"12,69",2021-09-28 10:47:43,Kristineberg,2021-09-28,DiSC,20210928-1
2444.5,2454,"65,4","9,22","8,06","2,92",2021-09-28 10:47:53,Kristineberg,2021-09-28,DiSC,20210928-1
2454.5,2291,"52,6","6,77","5,53","2,53",2021-09-28 10:48:03,Kristineberg,2021-09-28,DiSC,20210928-1
2464.5,2398,"49,9","6,69","5,36","2,6",2021-09-28 10:48:13,Kristineberg,2021-09-28,DiSC,20210928-1
2474.5,2338,"50,2","6,56","5,27","2,54",2021-09-28 10:48:23,Kristineberg,2021-09-28,DiSC,20210928-1
2484.5,2524,"47,9","6,71","5,29","2,69",2021-09-28 10:48:33,Kristineberg,2021-09-28,DiSC,20210928-1
2494.5,3137,"43,5","7,51","5,7","3,24",2021-09-28 10:48:43,Kristineberg,2021-09-28,DiSC,20210928-1
2504.5,2349,"49,4","6,47","5,16","2,53",2021-09-28 10:48:53,Kristineberg,2021-09-28,DiSC,20210928-1
2514.5,4312,56,"13,64","11,37","4,85",2021-09-28 10:49:03,Kristineberg,2021-09-28,DiSC,20210928-1
2524.5,4482,"46,9","11,66","9,11","4,75",2021-09-28 10:49:13,Kristineberg,2021-09-28,DiSC,20210928-1
2534.5,3703,"51,1","10,59","8,55","4,04",2021-09-28 10:49:23,Kristineberg,2021-09-28,DiSC,20210928-1
3604.5,4794,"39,5","10,29","7,46","4,78",2021-09-28 11:07:13,Odenplan,2021-09-28,DiSC,20210928-1
3614.5,2901,"57,5","9,47","7,97","3,29",2021-09-28 11:07:23,Odenplan,2021-09-28,DiSC,20210928-1
3624.5,2711,"60,3","9,33","7,97","3,13",2021-09-28 11:07:33,Odenplan,2021-09-28,DiSC,20210928-1
3634.5,2980,"57,4","9,7","8,16","3,38",2021-09-28 11:07:43,Odenplan,2021-09-28,DiSC,20210928-1
3644.5,3260,"54,8","10,07","8,34","3,64",2021-09-28 11:07:53,Odenplan,2021-09-28,DiSC,20210928-1
3654.5,3001,"57,7","9,82","8,27","3,41",2021-09-28 11:08:03,Odenplan,2021-09-28,DiSC,20210928-1
3664.5,2611,"60,3","8,98","7,67","3,01",2021-09-28 11:08:13,Odenplan,2021-09-28,DiSC,20210928-1
3674.5,2862,"55,8","9,02","7,52","3,22",2021-09-28 11:08:23,Odenplan,2021-09-28,DiSC,20210928-1
3684.5,3077,"55,4","9,63",8,"3,45",2021-09-28 11:08:33,Odenplan,2021-09-28,DiSC,20210928-1
3694.5,2882,"58,1","9,52","8,03","3,29",2021-09-28 11:08:43,Odenplan,2021-09-28,DiSC,20210928-1
3704.5,2761,"59,2","9,31","7,9","3,17",2021-09-28 11:08:53,Odenplan,2021-09-28,DiSC,20210928-1
3714.5,2775,59,"9,31","7,89","3,18",2021-09-28 11:09:03,Odenplan,2021-09-28,DiSC,20210928-1
3724.5,2993,"54,4","9,18","7,58","3,34",2021-09-28 11:09:13,Odenplan,2021-09-28,DiSC,20210928-1
3734.5,2718,"58,6","9,05","7,66","3,11",2021-09-28 11:09:23,Odenplan,2021-09-28,DiSC,20210928-1
3744.5,3059,"54,3","9,36","7,73","3,41",2021-09-28 11:09:33,Odenplan,2021-09-28,DiSC,20210928-1
3754.5,3382,"52,9","10,05","8,23","3,73",2021-09-28 11:09:43,Odenplan,2021-09-28,DiSC,20210928-1
3284.5,2610,"61,1","9,11","7,81","3,03",2021-09-28 11:01:53,St Eriksplan,2021-09-28,DiSC,20210928-1
3294.5,2775,"57,9","9,12","7,69","3,16",2021-09-28 11:02:03,St Eriksplan,2021-09-28,DiSC,20210928-1
3304.5,2555,"61,3","8,94","7,67","2,97",2021-09-28 11:02:13,St Eriksplan,2021-09-28,DiSC,20210928-1
3314.5,2866,"56,2","9,1","7,6","3,23",2021-09-28 11:02:23,St Eriksplan,2021-09-28,DiSC,20210928-1
3324.5,2553,"61,7","9,01","7,74","2,97",2021-09-28 11:02:33,St Eriksplan,2021-09-28,DiSC,20210928-1
3334.5,2754,"58,7","9,18","7,77","3,15",2021-09-28 11:02:43,St Eriksplan,2021-09-28,DiSC,20210928-1
3344.5,2782,58,"9,16","7,73","3,17",2021-09-28 11:02:53,St Eriksplan,2021-09-28,DiSC,20210928-1
